IMG_URL,NAME,PAGE,PCA1,PCA2,TPSA,MW,Predictions,DESC,FORM
assets/2021-09-20/947.svg,Chemical Space 947,,0.8309053812171636,-0.5974123672382599,54.37,166.18,6,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/948.svg,Chemical Space 948,,0.8454267128775579,0.020698552104616165,63.6,154.12,8,Insert cool descriptions here if you want!,C7H6O4
assets/2021-09-20/949.svg,Chemical Space 949,,-1.8690466211285024,-0.10346796385204826,59.32,179.17,7,Insert cool descriptions here if you want!,C9H9NO3
assets/2021-09-20/950.svg,Chemical Space 950,,-1.1113732448534481,-0.7741228689527637,55.76,146.14,3,Insert cool descriptions here if you want!,C6H10O4
assets/2021-09-20/951.svg,Chemical Space 951,,-1.67505265411117,-1.0181704540203738,46.53,158.2,9,Insert cool descriptions here if you want!,C8H14O3
assets/2021-09-20/952.svg,Chemical Space 952,,3.7675717774949278,1.9446272212482918,49.69,168.19,7,Insert cool descriptions here if you want!,C9H12O3
assets/2021-09-20/953.svg,Chemical Space 953,,1.4463899631549075,-2.164117066246478,63.6,168.15,2,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/954.svg,Chemical Space 954,,-2.44123126704855,0.03733349231232655,34.14,164.2,0,Insert cool descriptions here if you want!,C10H12O2
assets/2021-09-20/955.svg,Chemical Space 955,,-2.668175362831188,2.1100474472807265,58.89,167.16,8,Insert cool descriptions here if you want!,C8H9NO3
assets/2021-09-20/956.svg,Chemical Space 956,,-2.578152362040568,0.785276229049502,37.3,154.21,9,Insert cool descriptions here if you want!,C9H14O2
assets/2021-09-20/957.svg,Chemical Space 957,,-2.6781179184129753,3.3027993019447313,0.0,56.11,7,Insert cool descriptions here if you want!,C4H8
assets/2021-09-20/958.svg,Chemical Space 958,,4.801618859162425,-0.9321038907061931,66.76,182.17,6,Insert cool descriptions here if you want!,C9H10O4
assets/2021-09-20/959.svg,Chemical Space 959,,0.8504848723758637,-0.35203586538049153,63.6,294.04,3,Insert cool descriptions here if you want!,C8H7IO4
assets/2021-09-20/960.svg,Chemical Space 960,,0.9474979415622905,2.9499375316717473,46.53,152.15,0,Insert cool descriptions here if you want!,C8H8O3
assets/2021-09-20/961.svg,Chemical Space 961,,-1.2333743722125003,0.1439486529111431,37.3,102.13,0,Insert cool descriptions here if you want!,C5H10O2
assets/2021-09-20/962.svg,Chemical Space 962,,4.732480102717983,-2.5802624036340593,63.6,194.19,3,Insert cool descriptions here if you want!,C10H10O4
assets/2021-09-20/963.svg,Chemical Space 963,,-2.234818676661115,0.6352083939516253,60.36,165.17,8,Insert cool descriptions here if you want!,C9H9O3-
assets/2021-09-20/964.svg,Chemical Space 964,,3.7127755735335155,2.3488459605454377,9.23,156.61,8,Insert cool descriptions here if you want!,C8H9ClO
assets/2021-09-20/965.svg,Chemical Space 965,,1.2234283733590874,-1.4465213292107735,46.53,166.18,1,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/966.svg,Chemical Space 966,,-2.060078013566389,-2.607570294131396,63.6,182.17,3,Insert cool descriptions here if you want!,C9H10O4
assets/2021-09-20/967.svg,Chemical Space 967,,-2.8076242361804344,2.564367851809074,37.3,184.26,4,Insert cool descriptions here if you want!,C9H12O2S
assets/2021-09-20/968.svg,Chemical Space 968,,4.422749389339567,-2.114894243418448,63.6,212.23,2,Insert cool descriptions here if you want!,C9H8O4S
assets/2021-09-20/969.svg,Chemical Space 969,,1.558272637815187,-0.655489052700347,63.6,180.16,8,Insert cool descriptions here if you want!,C9H8O4
assets/2021-09-20/970.svg,Chemical Space 970,,5.1153622416276345,-1.085478390175978,63.6,245.03,4,Insert cool descriptions here if you want!,C8H5BrO4
assets/2021-09-20/971.svg,Chemical Space 971,,4.759680534085087,-0.19749275162906846,75.99,198.17,7,Insert cool descriptions here if you want!,C9H10O5
assets/2021-09-20/972.svg,Chemical Space 972,,-2.3742238878473767,-0.9452656947582184,52.6,170.16,3,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/973.svg,Chemical Space 973,,-0.41037889070898,0.7705146283556396,37.3,138.17,2,Insert cool descriptions here if you want!,C8H10O2
assets/2021-09-20/974.svg,Chemical Space 974,,3.6109239754015756,-0.7017907211182307,66.4,193.2,7,Insert cool descriptions here if you want!,C10H11NO3
assets/2021-09-20/975.svg,Chemical Space 975,,1.1385089808792055,-0.24083423962779194,49.36,153.16,1,Insert cool descriptions here if you want!,C8H9O3-
assets/2021-09-20/976.svg,Chemical Space 976,,-1.7232145272843091,2.10702577753847,26.3,60.05,7,Insert cool descriptions here if you want!,C2H4O2
assets/2021-09-20/977.svg,Chemical Space 977,,1.9684992920913165,-0.971426043548334,43.37,138.12,8,Insert cool descriptions here if you want!,C7H6O3
assets/2021-09-20/978.svg,Chemical Space 978,,-1.3155297963861186,-1.9976138912574724,43.37,102.09,3,Insert cool descriptions here if you want!,C4H6O3
assets/2021-09-20/979.svg,Chemical Space 979,,-2.176020939864616,-0.7159794473514511,79.61,199.21,6,Insert cool descriptions here if you want!,C9H13NO4
assets/2021-09-20/980.svg,Chemical Space 980,,-2.2909131016839144,0.3004231369512375,34.14,166.22,5,Insert cool descriptions here if you want!,C10H14O2
assets/2021-09-20/981.svg,Chemical Space 981,,3.0822552682759885,1.233789382479983,63.6,194.19,7,Insert cool descriptions here if you want!,C10H10O4
assets/2021-09-20/982.svg,Chemical Space 982,,3.5876146791089814,1.7985909091521626,66.76,168.15,4,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/983.svg,Chemical Space 983,,-1.4052262463731433,-2.2722622866361695,63.6,144.13,8,Insert cool descriptions here if you want!,C6H8O4
assets/2021-09-20/984.svg,Chemical Space 984,,2.3987013764779226,1.8124227839999392,35.53,194.23,5,Insert cool descriptions here if you want!,C11H14O3
assets/2021-09-20/985.svg,Chemical Space 985,,-1.9217816440369215,-1.1614237801232834,75.63,231.27,9,Insert cool descriptions here if you want!,C9H13NO4S
assets/2021-09-20/986.svg,Chemical Space 986,,0.5332908117912242,2.3097588653933485,26.3,148.16,3,Insert cool descriptions here if you want!,C9H8O2
assets/2021-09-20/987.svg,Chemical Space 987,,0.793067073156371,-0.18250205469778402,63.6,166.13,6,Insert cool descriptions here if you want!,C8H6O4
assets/2021-09-20/988.svg,Chemical Space 988,,3.5880615261216993,1.9745679799111215,49.69,168.19,9,Insert cool descriptions here if you want!,C9H12O3
assets/2021-09-20/989.svg,Chemical Space 989,,-1.1184684493203687,3.1740118505975414,29.6,86.09,8,Insert cool descriptions here if you want!,C4H6O2
assets/2021-09-20/990.svg,Chemical Space 990,,-2.3613858383840514,0.6233484735965222,66.76,144.13,7,Insert cool descriptions here if you want!,C6H8O4
assets/2021-09-20/991.svg,Chemical Space 991,,0.9959554966059206,0.7288964942818937,38.33,165.19,6,Insert cool descriptions here if you want!,C9H11NO2
assets/2021-09-20/992.svg,Chemical Space 992,,-2.45486417649121,0.5570951325131455,43.37,138.12,8,Insert cool descriptions here if you want!,C7H6O3
assets/2021-09-20/993.svg,Chemical Space 993,,1.1045071988571216,-0.6602161438175893,43.37,166.18,0,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/994.svg,Chemical Space 994,,0.08974233020422705,1.1272900440478637,63.6,184.19,5,Insert cool descriptions here if you want!,C9H12O4
assets/2021-09-20/995.svg,Chemical Space 995,,2.7504747096876585,-0.7628329456903735,52.6,180.16,4,Insert cool descriptions here if you want!,C9H8O4
assets/2021-09-20/996.svg,Chemical Space 996,,-2.314021265918913,-2.132405977726044,63.6,180.16,9,Insert cool descriptions here if you want!,C9H8O4
assets/2021-09-20/997.svg,Chemical Space 997,,-2.006634624984319,0.6317193945788936,75.99,200.19,0,Insert cool descriptions here if you want!,C9H12O5
assets/2021-09-20/998.svg,Chemical Space 998,,-1.5792832895750786,-2.7666221302526,63.6,162.12,2,Insert cool descriptions here if you want!,C6H7FO4
assets/2021-09-20/999.svg,Chemical Space 999,,-2.086193691325336,0.7834234226821596,67.79,213.23,2,Insert cool descriptions here if you want!,C10H15NO4
assets/2021-09-20/1000.svg,Chemical Space 1000,,0.35375415350723816,2.206810449769876,26.3,178.23,4,Insert cool descriptions here if you want!,C11H14O2
assets/2021-09-20/1001.svg,Chemical Space 1001,,-2.5653278295582185,-1.2355820121541072,54.37,168.19,4,Insert cool descriptions here if you want!,C9H12O3
assets/2021-09-20/1002.svg,Chemical Space 1002,,-2.091905164292158,-3.2914423446041092,63.6,170.16,8,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/1003.svg,Chemical Space 1003,,-0.688852002784972,0.16533074752258345,46.53,186.59,8,Insert cool descriptions here if you want!,C8H7ClO3
assets/2021-09-20/1004.svg,Chemical Space 1004,,0.2916258828129613,-2.1031909787671266,63.6,156.14,4,Insert cool descriptions here if you want!,C7H8O4
assets/2021-09-20/1005.svg,Chemical Space 1005,,-0.6718876085257549,2.6752796466199884,35.53,142.15,7,Insert cool descriptions here if you want!,C7H10O3
assets/2021-09-20/1006.svg,Chemical Space 1006,,1.526312743526856,-0.22174695081348675,52.6,168.15,0,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/1007.svg,Chemical Space 1007,,4.807022238012735,-1.0685034596189262,89.62,195.17,4,Insert cool descriptions here if you want!,C9H9NO4
assets/2021-09-20/1008.svg,Chemical Space 1008,,3.34009405125937,2.086038338414971,38.66,165.19,8,Insert cool descriptions here if you want!,C9H11NO2
assets/2021-09-20/1009.svg,Chemical Space 1009,,0.6941706846705209,1.2887461425375273,54.37,164.16,5,Insert cool descriptions here if you want!,C9H8O3
assets/2021-09-20/1010.svg,Chemical Space 1010,,-1.6537115196343306,-1.2206786647460777,75.63,173.17,6,Insert cool descriptions here if you want!,C7H11NO4
assets/2021-09-20/1011.svg,Chemical Space 1011,,2.008243464805441,-2.2225759466348514,76.74,170.12,1,Insert cool descriptions here if you want!,C7H6O5
assets/2021-09-20/1012.svg,Chemical Space 1012,,4.874920697577349,0.09382443102675897,70.32,163.13,7,Insert cool descriptions here if you want!,C8H5NO3
assets/2021-09-20/1013.svg,Chemical Space 1013,,2.660831482066298,1.866504104345889,43.37,174.15,5,Insert cool descriptions here if you want!,C10H6O3
assets/2021-09-20/1014.svg,Chemical Space 1014,,-2.508461632038426,-0.8118824691808573,66.76,184.19,8,Insert cool descriptions here if you want!,C9H12O4
assets/2021-09-20/1015.svg,Chemical Space 1015,,4.042555306992711,-0.5245802177049782,55.76,196.2,3,Insert cool descriptions here if you want!,C10H12O4
assets/2021-09-20/1016.svg,Chemical Space 1016,,-0.09112713562552857,0.7855619770013161,52.6,198.22,3,Insert cool descriptions here if you want!,C10H14O4
assets/2021-09-20/1017.svg,Chemical Space 1017,,-2.389580012191563,-1.8020651411241024,63.6,156.14,2,Insert cool descriptions here if you want!,C7H8O4
assets/2021-09-20/1018.svg,Chemical Space 1018,,-1.820512236189791,-1.7589701648852774,46.53,156.18,3,Insert cool descriptions here if you want!,C8H12O3
assets/2021-09-20/1019.svg,Chemical Space 1019,,-2.4001302110809277,-2.1887600708765342,46.53,168.19,6,Insert cool descriptions here if you want!,C9H12O3
assets/2021-09-20/1020.svg,Chemical Space 1020,,-1.4923310227802158,-0.15031992153943916,74.6,118.09,0,Insert cool descriptions here if you want!,C4H6O4
assets/2021-09-20/1021.svg,Chemical Space 1021,,-3.0185293829756983,2.784604863763235,17.07,82.1,2,Insert cool descriptions here if you want!,C5H6O
assets/2021-09-20/1022.svg,Chemical Space 1022,,-1.4444149219261504,-2.1966347983926644,63.6,156.14,5,Insert cool descriptions here if you want!,C7H8O4
assets/2021-09-20/1023.svg,Chemical Space 1023,,-2.311692633499931,-1.752711884258653,55.76,186.21,1,Insert cool descriptions here if you want!,C9H14O4
assets/2021-09-20/1024.svg,Chemical Space 1024,,-2.3645887696797385,-1.5841786074982296,52.6,170.16,8,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/1025.svg,Chemical Space 1025,,-1.1000494937816354,0.5111804041241745,55.76,134.13,9,Insert cool descriptions here if you want!,C5H10O4
assets/2021-09-20/1026.svg,Chemical Space 1026,,0.23440260004360527,1.9414610817562314,35.53,182.22,9,Insert cool descriptions here if you want!,C10H14O3
assets/2021-09-20/1027.svg,Chemical Space 1027,,-1.7942171912840121,3.123335850872577,37.3,94.5,1,Insert cool descriptions here if you want!,C2H3ClO2
assets/2021-09-20/1028.svg,Chemical Space 1028,,-1.6194264487316528,-2.400710581583348,63.6,192.6,5,Insert cool descriptions here if you want!,C7H9ClO4
assets/2021-09-20/1029.svg,Chemical Space 1029,,5.098752904062159,-0.1528088616898597,46.53,186.59,3,Insert cool descriptions here if you want!,C8H7ClO3
assets/2021-09-20/1030.svg,Chemical Space 1030,,3.597801504675452,1.9711992224794264,26.3,262.05,0,Insert cool descriptions here if you want!,C8H7IO2
assets/2021-09-20/1031.svg,Chemical Space 1031,,-2.573377583279731,0.34563141769324474,49.69,156.18,8,Insert cool descriptions here if you want!,C8H12O3
assets/2021-09-20/1032.svg,Chemical Space 1032,,-1.4919475152739052,0.7701002452203224,63.6,156.14,4,Insert cool descriptions here if you want!,C7H8O4
assets/2021-09-20/1033.svg,Chemical Space 1033,,-2.0279561481474384,-1.791497756290818,46.53,154.16,4,Insert cool descriptions here if you want!,C8H10O3
assets/2021-09-20/1034.svg,Chemical Space 1034,,-1.3687231872475292,-1.6632462200775096,54.37,116.12,3,Insert cool descriptions here if you want!,C5H8O3
assets/2021-09-20/1035.svg,Chemical Space 1035,,4.499867421328893,0.47057877701345546,37.3,248.02,6,Insert cool descriptions here if you want!,C7H5IO2
assets/2021-09-20/1036.svg,Chemical Space 1036,,3.576249666953722,-0.31631826998044427,75.63,195.17,2,Insert cool descriptions here if you want!,C9H9NO4
assets/2021-09-20/1037.svg,Chemical Space 1037,,-2.0883712428158656,-0.67611096938211,37.3,184.26,2,Insert cool descriptions here if you want!,C9H12O2S
assets/2021-09-20/1038.svg,Chemical Space 1038,,-1.8172541705991638,3.647624407433259,62.45,98.06,9,Insert cool descriptions here if you want!,C3H2N2O2
assets/2021-09-20/1039.svg,Chemical Space 1039,,1.1957863813677974,1.0551276377784342,63.6,180.16,5,Insert cool descriptions here if you want!,C9H8O4
assets/2021-09-20/1040.svg,Chemical Space 1040,,1.3092505476044054,-1.8290194590522357,63.6,178.14,7,Insert cool descriptions here if you want!,C9H6O4
assets/2021-09-20/1041.svg,Chemical Space 1041,,-1.7985415817537196,-2.4103277183193996,63.6,172.18,4,Insert cool descriptions here if you want!,C8H12O4
assets/2021-09-20/1042.svg,Chemical Space 1042,,-1.9568312732883584,-1.8376352798383009,54.37,142.15,8,Insert cool descriptions here if you want!,C7H10O3
assets/2021-09-20/1043.svg,Chemical Space 1043,,-1.9940389457895042,-1.7903921631346689,63.6,156.14,5,Insert cool descriptions here if you want!,C7H8O4
assets/2021-09-20/1044.svg,Chemical Space 1044,,-1.079616092730043,-0.8351649321434402,26.3,74.08,9,Insert cool descriptions here if you want!,C3H6O2
assets/2021-09-20/1045.svg,Chemical Space 1045,,4.0796794895929525,-0.16019517205512787,66.76,196.2,4,Insert cool descriptions here if you want!,C10H12O4
assets/2021-09-20/1046.svg,Chemical Space 1046,,0.6156530087406048,0.5974730012893021,83.83,198.17,9,Insert cool descriptions here if you want!,C9H10O5
assets/2021-09-20/1047.svg,Chemical Space 1047,,2.724965724134302,1.6206840665673299,64.63,229.26,5,Insert cool descriptions here if you want!,C9H11NO4S
assets/2021-09-20/1048.svg,Chemical Space 1048,,-1.9274455195353073,4.736951009324652,43.29,33.01,9,Insert cool descriptions here if you want!,HO2-
assets/2021-09-20/1049.svg,Chemical Space 1049,,2.4346801062786176,-0.5288506511385574,55.76,196.2,6,Insert cool descriptions here if you want!,C10H12O4
assets/2021-09-20/1050.svg,Chemical Space 1050,,1.4098302652590955,-0.21122432137488845,43.37,198.16,0,Insert cool descriptions here if you want!,C9H11O3P
assets/2021-09-20/1051.svg,Chemical Space 1051,,-1.623169540782278,-2.2998745642585794,63.6,282.03,1,Insert cool descriptions here if you want!,C7H7IO4
assets/2021-09-20/1052.svg,Chemical Space 1052,,0.5231013494621961,0.033877128158005566,63.6,180.16,2,Insert cool descriptions here if you want!,C9H8O4
assets/2021-09-20/1053.svg,Chemical Space 1053,,-1.7966328714754987,3.6390954811407292,17.07,64.11,8,Insert cool descriptions here if you want!,CH4OS
assets/2021-09-20/1054.svg,Chemical Space 1054,,1.5848706715566827,-0.22433748329630232,46.53,166.18,1,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/1055.svg,Chemical Space 1055,,5.123229962993392,-1.0752037623734556,89.62,181.15,0,Insert cool descriptions here if you want!,C8H7NO4
assets/2021-09-20/1056.svg,Chemical Space 1056,,-0.5113110333373349,0.4722509822304772,52.6,214.24,5,Insert cool descriptions here if you want!,C9H10O4S
assets/2021-09-20/1057.svg,Chemical Space 1057,,0.9795198433518393,0.4222100060994785,66.76,170.16,3,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/1058.svg,Chemical Space 1058,,-2.1551543894163063,-1.2866266873182246,55.76,251.08,1,Insert cool descriptions here if you want!,C8H11BrO4
assets/2021-09-20/1059.svg,Chemical Space 1059,,0.29344210078115746,0.16968141308786244,54.37,178.19,0,Insert cool descriptions here if you want!,C10H10O3
assets/2021-09-20/1060.svg,Chemical Space 1060,,-1.9357225623777914,4.745339709649145,20.23,52.46,5,Insert cool descriptions here if you want!,HClO
assets/2021-09-20/1061.svg,Chemical Space 1061,,1.1850217160196668,-0.30291885781930655,26.3,138.17,2,Insert cool descriptions here if you want!,C8H10O2
assets/2021-09-20/1062.svg,Chemical Space 1062,,-1.3792040069061193,0.626859402029804,44.76,176.21,5,Insert cool descriptions here if you want!,C8H16O4
assets/2021-09-20/1063.svg,Chemical Space 1063,,4.687453405202594,0.038227971174763675,72.55,181.19,9,Insert cool descriptions here if you want!,C9H11NO3
assets/2021-09-20/1064.svg,Chemical Space 1064,,1.4057652685759607,-0.9713943994748743,55.76,156.14,3,Insert cool descriptions here if you want!,C7H8O4
assets/2021-09-20/1065.svg,Chemical Space 1065,,-1.677572023337146,-1.9768247166823445,63.6,298.08,1,Insert cool descriptions here if you want!,C8H11IO4
assets/2021-09-20/1066.svg,Chemical Space 1066,,4.830815818464703,-0.21547980375264256,75.99,198.17,4,Insert cool descriptions here if you want!,C9H10O5
assets/2021-09-20/1067.svg,Chemical Space 1067,,4.5853521775508685,-0.387593627037483,83.83,196.16,2,Insert cool descriptions here if you want!,C9H8O5
assets/2021-09-20/1068.svg,Chemical Space 1068,,-1.9398580349957995,4.218072223685471,20.23,50.03,8,Insert cool descriptions here if you want!,CH3FO
assets/2021-09-20/1069.svg,Chemical Space 1069,,4.169765800100464,-0.3722430318483456,72.83,182.13,4,Insert cool descriptions here if you want!,C8H6O5
assets/2021-09-20/1070.svg,Chemical Space 1070,,4.7417778403802435,-0.4689569635003164,63.6,214.24,8,Insert cool descriptions here if you want!,C9H10O4S
assets/2021-09-20/1071.svg,Chemical Space 1071,,-1.855847457447821,2.2480440131323864,26.3,98.1,2,Insert cool descriptions here if you want!,C5H6O2
assets/2021-09-20/1072.svg,Chemical Space 1072,,0.956410590017534,-0.28347051633718967,46.53,168.19,5,Insert cool descriptions here if you want!,C9H12O3
assets/2021-09-20/1073.svg,Chemical Space 1073,,-1.4741265013947196,-0.2714835854958657,54.37,74.03,2,Insert cool descriptions here if you want!,C2H2O3
assets/2021-09-20/1074.svg,Chemical Space 1074,,4.3355451231616735,-0.7780906537032559,58.56,195.22,9,Insert cool descriptions here if you want!,C10H13NO3
assets/2021-09-20/1075.svg,Chemical Space 1075,,1.1129787852930018,1.1268899694373056,63.6,166.13,2,Insert cool descriptions here if you want!,C8H6O4
assets/2021-09-20/1076.svg,Chemical Space 1076,,5.0456197434756325,-0.35082589148421095,46.53,292.07,6,Insert cool descriptions here if you want!,C9H9IO3
assets/2021-09-20/1077.svg,Chemical Space 1077,,4.6430230557319865,-0.5609113234875128,35.53,278.04,1,Insert cool descriptions here if you want!,C8H7IO3
assets/2021-09-20/1078.svg,Chemical Space 1078,,-2.4850801585928783,1.3524194929786792,46.53,170.21,1,Insert cool descriptions here if you want!,C9H14O3
assets/2021-09-20/1079.svg,Chemical Space 1079,,1.3473696622256093,-2.1414563825747686,63.6,180.16,6,Insert cool descriptions here if you want!,C9H8O4
assets/2021-09-20/1080.svg,Chemical Space 1080,,1.0233966218529353,-0.38460543968183797,52.6,182.17,9,Insert cool descriptions here if you want!,C9H10O4
assets/2021-09-20/1081.svg,Chemical Space 1081,,0.2109717374708441,0.38017137189464806,81.78,185.18,2,Insert cool descriptions here if you want!,C8H11NO4
assets/2021-09-20/1082.svg,Chemical Space 1082,,1.486463412983827,-1.2236844975524213,46.53,140.14,3,Insert cool descriptions here if you want!,C7H8O3
assets/2021-09-20/1083.svg,Chemical Space 1083,,-1.5079058593924042,-0.4521662703490191,87.85,203.19,1,Insert cool descriptions here if you want!,C8H13NO5
assets/2021-09-20/1084.svg,Chemical Space 1084,,0.6982494936059785,1.0198267415008013,75.99,186.16,7,Insert cool descriptions here if you want!,C8H10O5
assets/2021-09-20/1085.svg,Chemical Space 1085,,-2.006750642882118,-0.5815361224909285,37.3,86.09,4,Insert cool descriptions here if you want!,C4H6O2
assets/2021-09-20/1086.svg,Chemical Space 1086,,-2.3057647544192865,-0.6090387589561344,55.76,184.19,4,Insert cool descriptions here if you want!,C9H12O4
assets/2021-09-20/1087.svg,Chemical Space 1087,,1.0702490395131687,0.2443668322349183,44.76,168.15,3,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/1088.svg,Chemical Space 1088,,-2.7019847954080736,1.924731225898635,49.69,158.2,1,Insert cool descriptions here if you want!,C8H14O3
assets/2021-09-20/1089.svg,Chemical Space 1089,,5.354154293559525,-0.12101679611980577,46.53,156.11,1,Insert cool descriptions here if you want!,C7H5FO3
assets/2021-09-20/1090.svg,Chemical Space 1090,,3.692371021794382,1.3126877937685917,26.3,150.18,5,Insert cool descriptions here if you want!,C9H10O2
assets/2021-09-20/1091.svg,Chemical Space 1091,,-2.4369583088396882,2.4754014477626534,43.37,124.09,5,Insert cool descriptions here if you want!,C6H4O3
assets/2021-09-20/1092.svg,Chemical Space 1092,,3.289594493251443,2.402051100756838,72.75,183.18,4,Insert cool descriptions here if you want!,C9H11O4-
assets/2021-09-20/1093.svg,Chemical Space 1093,,0.5575736452192768,2.7758504518152414,34.14,136.15,1,Insert cool descriptions here if you want!,C8H8O2
assets/2021-09-20/1094.svg,Chemical Space 1094,,0.4965917703699001,0.8810180100700494,54.37,126.11,9,Insert cool descriptions here if you want!,C6H6O3
assets/2021-09-20/1095.svg,Chemical Space 1095,,-2.044892737047827,-0.8619581629023431,54.37,186.23,5,Insert cool descriptions here if you want!,C8H10O3S
assets/2021-09-20/1096.svg,Chemical Space 1096,,-2.357616591852801,-2.5177622417364023,63.6,214.24,7,Insert cool descriptions here if you want!,C9H10O4S
assets/2021-09-20/1097.svg,Chemical Space 1097,,-2.6950189790467722,0.5875439212225009,26.3,140.18,5,Insert cool descriptions here if you want!,C8H12O2
assets/2021-09-20/1098.svg,Chemical Space 1098,,-1.7518518775071255,-0.6495605442872446,46.53,130.14,6,Insert cool descriptions here if you want!,C6H10O3
assets/2021-09-20/1099.svg,Chemical Space 1099,,0.8301984582599092,1.3183706291839923,46.53,124.09,8,Insert cool descriptions here if you want!,C6H4O3
assets/2021-09-20/1100.svg,Chemical Space 1100,,0.7519791474182169,0.3210218909377543,46.53,152.15,7,Insert cool descriptions here if you want!,C8H8O3
assets/2021-09-20/1101.svg,Chemical Space 1101,,1.2616791377670302,-1.6932649337035977,63.6,182.17,6,Insert cool descriptions here if you want!,C9H10O4
assets/2021-09-20/1102.svg,Chemical Space 1102,,-1.4272629522565075,2.4206716107544533,17.07,108.14,6,Insert cool descriptions here if you want!,C7H8O
assets/2021-09-20/1103.svg,Chemical Space 1103,,-1.820683604324313,-3.269997564851994,63.6,144.13,0,Insert cool descriptions here if you want!,C6H8O4
assets/2021-09-20/1104.svg,Chemical Space 1104,,1.2849651005185012,-1.7838179443812683,63.6,198.2,3,Insert cool descriptions here if you want!,C8H6O4S
assets/2021-09-20/1105.svg,Chemical Space 1105,,-2.228247684715732,-0.7354502013000285,63.6,180.16,8,Insert cool descriptions here if you want!,C9H8O4
assets/2021-09-20/1106.svg,Chemical Space 1106,,0.258777470999471,0.6858589202505461,52.6,210.23,2,Insert cool descriptions here if you want!,C11H14O4
assets/2021-09-20/1107.svg,Chemical Space 1107,,-1.6257454736722599,-1.1746566187732812,69.39,155.15,2,Insert cool descriptions here if you want!,C7H9NO3
assets/2021-09-20/1108.svg,Chemical Space 1108,,0.6536081707506941,0.031458916737801455,63.6,200.21,9,Insert cool descriptions here if you want!,C8H8O4S
assets/2021-09-20/1109.svg,Chemical Space 1109,,0.12529663619005152,2.4575554655142042,43.37,152.15,3,Insert cool descriptions here if you want!,C8H8O3
assets/2021-09-20/1110.svg,Chemical Space 1110,,-0.47566792605849145,3.7901997754894254,52.6,154.12,4,Insert cool descriptions here if you want!,C7H6O4
assets/2021-09-20/1111.svg,Chemical Space 1111,,-1.938469511099331,4.230002751956711,20.23,157.94,1,Insert cool descriptions here if you want!,CH3IO
assets/2021-09-20/1112.svg,Chemical Space 1112,,4.708123631729886,-1.4330427276482878,55.76,194.19,7,Insert cool descriptions here if you want!,C10H10O4
assets/2021-09-20/1113.svg,Chemical Space 1113,,-1.9095366030409748,-2.3609752169028586,63.6,204.61,1,Insert cool descriptions here if you want!,C8H9ClO4
assets/2021-09-20/1114.svg,Chemical Space 1114,,-2.428639767424757,0.23885208767597627,63.6,194.19,0,Insert cool descriptions here if you want!,C10H10O4
assets/2021-09-20/1115.svg,Chemical Space 1115,,3.125801308155624,2.426844126973878,58.92,218.64,7,Insert cool descriptions here if you want!,C9H11ClO4
assets/2021-09-20/1116.svg,Chemical Space 1116,,-1.3204187824237739,-0.04805695807233029,63.6,152.53,0,Insert cool descriptions here if you want!,C4H5ClO4
assets/2021-09-20/1117.svg,Chemical Space 1117,,-1.9541720766136148,0.11926391513320643,63.6,172.18,4,Insert cool descriptions here if you want!,C8H12O4
assets/2021-09-20/1118.svg,Chemical Space 1118,,-1.9301382241292953,-0.502870731251421,55.76,204.25,5,Insert cool descriptions here if you want!,C8H12O4S
assets/2021-09-20/1119.svg,Chemical Space 1119,,-2.2477400292257217,1.4331490160690048,46.53,158.2,3,Insert cool descriptions here if you want!,C8H14O3
assets/2021-09-20/1120.svg,Chemical Space 1120,,-2.044886396319921,-2.1466641240955546,87.45,195.17,9,Insert cool descriptions here if you want!,C9H9NO4
assets/2021-09-20/1121.svg,Chemical Space 1121,,1.0187614352688625,2.1526889566218306,46.53,180.2,9,Insert cool descriptions here if you want!,C10H12O3
assets/2021-09-20/1122.svg,Chemical Space 1122,,1.850867910784328,-1.620770211086326,63.6,192.17,2,Insert cool descriptions here if you want!,C10H8O4
assets/2021-09-20/1123.svg,Chemical Space 1123,,-0.22022647571688417,2.3044612415991397,72.83,172.14,2,Insert cool descriptions here if you want!,C7H8O5
assets/2021-09-20/1124.svg,Chemical Space 1124,,-2.155127187718773,4.929348744639943,23.06,123.96,3,Insert cool descriptions here if you want!,C2H4BrO-
assets/2021-09-20/1125.svg,Chemical Space 1125,,-1.0398332338905727,-0.545424293703409,26.3,138.95,4,Insert cool descriptions here if you want!,C2H3BrO2
assets/2021-09-20/1126.svg,Chemical Space 1126,,-2.5873044473111175,2.302189263023491,52.6,184.19,6,Insert cool descriptions here if you want!,C9H12O4
